duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,serror_rate,same_srv_rate,num_failed_logins,logged_in,label,is_attack
62.16,udp,pop3,SF,880,1378,2,6,0.032,1.0,0,1,normal,0
81.8,tcp,other,SF,498,1303,9,4,0.01,1.0,0,1,normal,0
86.84,udp,pop3,SF,555,885,5,1,0.041,1.0,0,1,normal,0
34.88,tcp,ftp,SF,0,1394,9,8,0.044,0.997,0,1,normal,0
45.7,tcp,telnet,SF,75,785,6,7,0.053,0.882,0,1,normal,0
94.43,udp,telnet,SF,622,48,3,5,0.06,0.831,0,1,normal,0
82.72,tcp,telnet,SF,667,1139,7,9,0.0,0.952,0,1,normal,0
61.24,tcp,smtp,SF,613,134,3,3,0.0,0.878,0,1,normal,0
0.99,tcp,ssh,REJ,7,0,128,272,0.909,0.929,0,0,dos,1
2.93,tcp,smtp,S0,58,7,256,376,1.0,1.0,0,0,dos,1
75.9,udp,dns,SF,865,1839,5,3,0.024,1.0,0,1,normal,0
0.0,tcp,ssh,SF,543,2358,7,7,0.048,0.888,0,1,normal,0
3.18,icmp,dns,S0,7,0,24,7,0.76,0.25,0,0,probe,1
26.21,tcp,ftp,SF,309,925,9,2,0.072,0.829,0,1,normal,0
24.83,tcp,other,S0,195,2233,9,7,0.031,0.927,0,1,normal,0
18.91,tcp,other,RSTO,326,1965,5,4,0.0,1.0,0,1,normal,0
57.58,icmp,telnet,RSTR,324,1064,9,7,0.0,0.837,0,1,normal,0
88.34,tcp,smtp,SF,638,1036,7,1,0.0,1.0,0,1,normal,0
0.11,udp,http,REJ,60,0,118,361,0.871,1.0,0,0,dos,1
77.7,tcp,http,SF,288,2304,5,1,0.006,0.868,0,1,normal,0
19.13,tcp,telnet,SF,856,277,6,3,0.001,0.953,0,1,normal,0
0.0,tcp,other,S0,29,1,48,1,0.462,0.151,0,0,probe,1
1.12,tcp,ftp,S0,65,0,502,376,0.834,0.957,0,0,dos,1
74.11,udp,http,SF,574,0,5,2,0.0,0.766,0,1,normal,0
120.47,udp,ssh,SF,579,0,6,6,0.0,0.935,0,1,normal,0
0.0,tcp,pop3,SF,0,600,1,1,0.0,0.957,0,1,normal,0
57.98,tcp,ssh,SF,744,606,8,8,0.0,0.695,0,1,normal,0
82.03,tcp,other,SF,657,1078,3,5,0.0,1.0,0,1,normal,0
0.0,tcp,telnet,S0,28,0,41,19,0.564,0.231,0,0,probe,1
37.71,tcp,telnet,SF,931,1591,3,8,0.0,0.795,0,1,normal,0
29.67,tcp,http,SF,980,57,9,1,0.046,0.641,0,1,normal,0
3.71,tcp,ftp,S0,106,0,472,334,0.963,1.0,0,0,dos,1
48.84,tcp,smtp,SF,248,1004,8,7,0.0,0.864,0,1,normal,0
2.7,tcp,pop3,S0,27,5,39,14,0.693,0.278,0,0,probe,1
0.0,icmp,http,S0,52,0,241,435,0.86,0.855,0,0,dos,1
63.68,tcp,pop3,SF,600,1896,4,9,0.097,0.703,0,1,normal,0
99.16,tcp,pop3,SF,864,1396,4,5,0.089,0.78,0,1,normal,0
60.56,tcp,ssh,SF,903,529,3,2,0.072,0.707,1,1,u2r,1
2.83,tcp,ssh,S0,51,2,284,433,0.75,1.0,0,0,dos,1
30.98,tcp,http,SF,103,251,10,9,0.158,0.677,2,1,r2l,1
86.05,tcp,smtp,SF,766,906,5,7,0.0,0.808,0,1,normal,0
1.86,udp,ssh,REJ,64,0,157,306,0.822,0.906,0,0,dos,1
0.0,udp,smtp,REJ,1106,1173,8,4,0.051,1.0,0,1,normal,0
15.89,tcp,smtp,SF,0,603,9,9,0.119,1.0,0,1,normal,0
30.47,tcp,http,SF,1071,2414,4,6,0.004,0.923,0,1,normal,0
55.99,tcp,ftp,SF,725,720,5,2,0.0,0.841,0,1,normal,0
35.11,tcp,other,REJ,833,899,4,5,0.016,0.916,0,1,normal,0
83.97,tcp,telnet,SF,797,188,5,8,0.089,0.922,0,1,normal,0
0.0,icmp,other,REJ,29,0,108,124,0.795,0.988,0,0,dos,1
46.65,tcp,ftp,SF,602,1097,4,8,0.052,1.0,0,1,normal,0
28.18,tcp,other,SF,437,1174,5,3,0.0,0.94,0,1,normal,0
118.32,tcp,pop3,SF,80,832,3,4,0.072,0.917,0,1,normal,0
103.14,tcp,pop3,SF,599,1491,2,2,0.016,0.792,0,1,normal,0
0.88,tcp,telnet,S0,48,0,74,16,0.432,0.246,0,0,probe,1
0.71,udp,dns,REJ,40,0,116,137,0.88,0.93,0,0,dos,1
77.61,tcp,smtp,SF,0,0,4,1,0.018,0.951,0,1,normal,0
211.79,tcp,ssh,SF,1186,423,1,4,0.0,0.787,1,1,u2r,1
0.0,tcp,pop3,S0,42,2,379,136,0.976,0.947,0,0,dos,1
55.87,tcp,http,SF,738,972,4,1,0.056,1.0,0,1,normal,0
2.41,udp,other,REJ,36,2,391,373,1.0,0.866,0,0,dos,1
72.72,tcp,ssh,SF,677,855,7,8,0.052,0.972,0,1,normal,0
171.87,tcp,pop3,SF,1193,92,1,4,0.143,0.796,0,1,u2r,1
48.81,tcp,ftp,SF,307,1827,3,1,0.079,1.0,0,1,normal,0
79.34,tcp,other,SF,247,1066,3,4,0.063,0.952,0,1,normal,0
58.87,tcp,telnet,SF,1025,1332,3,3,0.006,0.795,0,1,normal,0
4.68,icmp,ftp,S0,8,1,53,3,0.37,0.068,0,0,probe,1
0.0,tcp,http,SF,152,1469,2,3,0.047,0.812,0,1,normal,0
37.0,udp,telnet,SF,472,2535,3,9,0.059,0.804,0,1,normal,0
25.96,udp,pop3,S0,727,794,2,5,0.0,0.891,0,1,normal,0
1.46,tcp,other,S0,73,0,315,397,0.875,1.0,0,0,dos,1
0.0,tcp,dns,SF,296,33,4,7,0.0,0.931,0,1,normal,0
2.68,udp,ssh,SF,5,2,83,7,0.399,0.303,0,0,probe,1
0.0,tcp,ftp,S0,576,0,4,2,0.002,0.95,0,1,normal,0
17.61,udp,smtp,SF,489,73,8,3,0.0,0.866,0,1,normal,0
130.21,tcp,http,SF,338,712,1,5,0.034,0.811,0,1,normal,0
84.08,tcp,http,SF,401,1145,5,4,0.026,0.901,0,1,normal,0
29.36,tcp,other,SF,571,1491,9,1,0.029,0.936,0,1,normal,0
0.0,tcp,other,S0,50,0,134,362,0.86,0.894,0,0,dos,1
69.17,tcp,smtp,SF,545,818,8,4,0.0,0.925,0,1,normal,0
3.53,udp,telnet,S0,32,0,210,266,0.875,1.0,0,0,dos,1
42.38,tcp,other,S0,294,1795,5,5,0.054,0.988,0,1,normal,0
1.9,tcp,ftp,S0,66,0,485,226,0.931,0.883,0,0,dos,1
0.49,tcp,ssh,SF,18,0,88,18,0.309,0.196,0,0,probe,1
0.0,tcp,ftp,S0,75,0,384,423,0.821,0.924,0,0,dos,1
36.07,udp,telnet,SF,901,0,8,4,0.09,0.839,0,1,normal,0
0.48,tcp,other,S0,75,1,140,192,0.867,0.957,0,0,dos,1
76.2,tcp,ftp,SF,765,682,1,8,0.077,1.0,0,1,normal,0
102.2,tcp,other,SF,208,654,4,9,0.002,0.88,0,1,normal,0
0.0,tcp,ftp,SF,207,1401,8,3,0.048,1.0,0,1,normal,0
85.0,tcp,http,SF,1016,468,9,3,0.026,0.725,0,1,normal,0
0.0,tcp,other,S0,11,0,322,124,0.933,0.979,0,0,dos,1
65.24,tcp,http,SF,541,543,5,5,0.014,0.943,0,1,normal,0
1.69,tcp,pop3,S0,25,0,157,352,0.827,0.962,0,0,dos,1
69.32,tcp,http,SF,1072,1429,8,8,0.0,0.855,0,1,normal,0
0.0,udp,telnet,S0,19,2,338,397,0.788,0.938,0,0,dos,1
74.02,tcp,pop3,SF,672,603,5,1,0.053,0.989,0,1,normal,0
98.06,udp,smtp,SF,1018,710,2,6,0.071,0.971,0,1,normal,0
0.0,tcp,ssh,REJ,0,4,328,202,0.985,1.0,0,0,dos,1
19.62,udp,ftp,SF,163,407,7,2,0.143,0.59,3,0,r2l,1
74.78,tcp,ssh,SF,726,315,7,5,0.068,1.0,0,1,normal,0
82.04,tcp,other,SF,268,0,6,3,0.036,0.819,0,1,normal,0
57.34,tcp,ssh,SF,0,1229,3,7,0.04,0.976,0,1,normal,0
48.97,tcp,smtp,SF,391,1802,7,4,0.0,0.997,0,1,normal,0
1.34,tcp,pop3,SF,35,0,24,16,0.548,0.163,0,0,probe,1
1.33,tcp,ssh,S0,61,2,379,279,0.991,1.0,0,0,dos,1
70.53,tcp,other,SF,0,991,2,8,0.077,0.805,0,1,normal,0
86.03,udp,http,SF,0,0,7,5,0.028,0.959,0,1,normal,0
25.1,tcp,other,SF,548,1390,6,2,0.034,0.839,0,1,normal,0
31.7,udp,ftp,S0,145,345,6,1,0.117,0.421,2,0,r2l,1
58.55,tcp,http,RSTO,269,37,2,9,0.046,0.915,0,1,normal,0
0.0,tcp,pop3,S0,38,8,185,349,0.793,0.94,0,0,dos,1
14.54,udp,pop3,SF,576,216,2,1,0.057,1.0,0,1,normal,0
9.5,tcp,http,SF,471,1108,4,5,0.0,0.955,0,1,normal,0
108.63,tcp,pop3,SF,121,1163,8,1,0.0,1.0,0,1,normal,0
0.42,tcp,http,REJ,15,0,64,1,0.381,0.301,0,0,probe,1
41.53,tcp,telnet,SF,259,118,6,7,0.0,1.0,0,1,normal,0
0.0,udp,smtp,SF,273,920,6,5,0.056,0.763,0,1,normal,0
66.01,tcp,dns,SF,477,599,8,1,0.032,0.903,0,1,normal,0
26.69,tcp,other,SF,350,254,4,3,0.0,0.823,0,1,normal,0
0.0,tcp,ftp,REJ,33,0,46,1,0.5,0.223,0,0,probe,1
102.23,tcp,ssh,SF,845,622,1,8,0.089,1.0,0,1,normal,0
79.82,tcp,dns,SF,544,1115,7,9,0.0,0.83,0,1,normal,0
55.71,icmp,telnet,SF,487,1457,8,1,0.091,0.824,0,1,normal,0
105.29,tcp,ftp,SF,966,1290,7,5,0.048,1.0,0,1,normal,0
86.39,udp,dns,SF,323,382,1,5,0.094,0.73,0,1,normal,0
41.73,tcp,pop3,SF,222,0,3,7,0.076,0.822,0,1,normal,0
0.0,tcp,http,SF,644,0,2,6,0.0,0.828,0,1,normal,0
35.41,tcp,smtp,SF,301,510,7,6,0.08,0.875,0,1,normal,0
4.95,tcp,ftp,SF,521,1137,6,7,0.035,0.795,0,1,normal,0
117.02,tcp,telnet,SF,626,2182,5,6,0.0,0.83,0,1,normal,0
55.73,udp,http,S0,323,1499,3,7,0.0,1.0,0,1,normal,0
89.1,tcp,ssh,RSTO,474,900,4,9,0.057,0.862,0,1,normal,0
0.91,tcp,other,SF,621,1420,7,1,0.0,1.0,0,1,normal,0
73.77,udp,http,SF,550,654,5,9,0.0,0.882,0,1,normal,0
105.24,tcp,smtp,SF,556,1034,6,6,0.072,0.975,0,1,normal,0
44.91,tcp,smtp,SF,704,729,8,6,0.0,0.843,0,1,normal,0
103.54,tcp,dns,SF,742,1645,9,6,0.0,1.0,0,1,normal,0
83.29,tcp,ftp,SF,488,874,5,2,0.048,0.942,0,1,normal,0
54.01,icmp,http,SF,53,1986,5,5,0.0,0.927,0,1,normal,0
20.14,tcp,ssh,SF,55,1373,9,1,0.07,0.993,0,1,normal,0
0.0,tcp,dns,SF,178,642,1,7,0.0,0.915,0,1,normal,0
10.89,icmp,ftp,SF,250,1225,1,9,0.0,0.84,0,1,normal,0
3.34,udp,ssh,S0,0,0,469,394,0.766,0.922,0,0,dos,1
64.17,tcp,ftp,SF,784,1016,6,5,0.055,1.0,0,1,normal,0
12.84,tcp,dns,SF,600,1286,5,9,0.0,0.976,0,1,normal,0
100.17,tcp,pop3,SF,88,2233,1,5,0.015,0.927,0,1,normal,0
2.71,tcp,ftp,S0,39,0,493,409,0.832,0.875,0,0,dos,1
132.47,udp,telnet,SF,619,1085,7,8,0.0,0.921,0,1,normal,0
41.48,tcp,pop3,SF,544,840,3,8,0.0,0.938,0,1,normal,0
124.72,udp,other,SF,900,1506,9,3,0.077,1.0,0,1,normal,0
27.19,udp,ssh,SF,488,1344,7,5,0.0,1.0,0,1,normal,0
0.0,tcp,ssh,RSTR,216,1748,3,4,0.045,0.899,0,1,normal,0
5.44,tcp,http,REJ,91,1,235,267,0.831,0.955,0,0,dos,1
0.0,udp,other,REJ,51,0,95,5,0.188,0.188,0,0,probe,1
4.13,tcp,telnet,SF,33,2,51,5,0.578,0.365,0,0,probe,1
43.82,tcp,smtp,SF,239,1138,9,3,0.069,1.0,0,1,normal,0
0.0,tcp,dns,SF,140,2756,5,9,0.022,0.894,0,1,normal,0
0.78,tcp,telnet,S0,28,0,490,124,0.928,0.962,0,0,dos,1
30.91,udp,telnet,SF,874,1266,2,1,0.011,0.878,0,1,normal,0
2.03,tcp,ssh,S0,60,0,224,177,0.949,0.901,0,0,dos,1
75.92,tcp,telnet,SF,851,1306,1,9,0.005,0.941,0,1,normal,0
0.0,tcp,ftp,S0,745,1010,8,6,0.024,0.906,0,1,normal,0
8.1,tcp,pop3,S0,690,0,4,8,0.061,0.94,0,1,normal,0
0.37,icmp,http,S0,68,0,302,380,1.0,0.928,0,0,dos,1
62.76,tcp,other,SF,599,1148,2,6,0.097,0.831,0,1,normal,0
18.65,tcp,other,SF,572,973,2,9,0.018,0.993,0,1,normal,0
17.78,icmp,smtp,SF,717,616,6,6,0.015,0.89,0,1,normal,0
80.93,udp,pop3,SF,897,0,7,3,0.098,0.687,0,1,normal,0
115.52,tcp,http,SF,241,1947,2,7,0.0,1.0,0,1,normal,0
3.88,tcp,smtp,S0,49,15,453,360,0.8,0.873,0,0,dos,1
12.65,udp,pop3,SF,913,1292,5,2,0.007,0.98,0,1,normal,0
1.6,udp,other,S0,24,7,223,121,0.985,0.953,0,0,dos,1
0.0,udp,pop3,RSTR,74,10,124,315,0.821,1.0,0,0,dos,1
0.89,tcp,other,S0,204,1447,6,8,0.02,0.913,0,1,normal,0
32.42,tcp,ftp,RSTR,776,482,4,1,0.05,1.0,0,1,normal,0
0.0,udp,ftp,SF,0,894,2,4,0.0,1.0,0,1,normal,0
0.0,udp,pop3,SF,367,1243,4,6,0.003,1.0,0,1,normal,0
68.42,tcp,dns,SF,498,395,6,7,0.078,1.0,0,1,normal,0
10.26,tcp,dns,SF,358,543,7,1,0.094,0.446,3,0,r2l,1
91.89,udp,http,SF,55,0,2,3,0.013,1.0,1,1,u2r,1
5.68,udp,other,S0,78,0,182,404,0.903,0.972,0,0,dos,1
32.92,tcp,http,SF,711,787,2,4,0.025,0.789,0,1,normal,0
20.64,tcp,dns,SF,411,2298,5,3,0.049,0.721,0,1,normal,0
2.05,tcp,dns,RSTR,0,0,202,237,1.0,0.969,0,0,dos,1
109.77,tcp,other,SF,421,2083,9,2,0.0,1.0,0,1,normal,0
57.1,tcp,ssh,SF,485,1357,3,9,0.027,0.714,0,1,normal,0
0.0,udp,ssh,SF,510,930,6,9,0.128,0.869,0,1,normal,0
84.5,tcp,dns,SF,306,1142,9,6,0.081,0.623,0,1,normal,0
47.2,tcp,ssh,SF,195,0,2,8,0.0,0.8,0,1,normal,0
31.26,tcp,http,SF,911,1034,4,8,0.009,1.0,0,1,normal,0
73.84,tcp,ssh,SF,528,2195,5,2,0.057,0.977,0,1,normal,0
2.07,tcp,ssh,RSTR,51,0,400,507,0.748,0.932,0,0,dos,1
196.64,tcp,ftp,SF,1273,480,2,1,0.055,0.634,0,1,u2r,1
106.05,tcp,ftp,SF,823,352,8,4,0.012,0.846,0,1,normal,0
1.43,tcp,smtp,S0,56,0,306,333,1.0,0.893,0,0,dos,1
104.97,tcp,http,SF,1354,507,1,3,0.091,0.902,1,1,u2r,1
0.0,udp,smtp,SF,457,0,3,2,0.027,0.749,0,1,normal,0
69.03,udp,ftp,SF,855,708,9,5,0.0,1.0,0,1,normal,0
84.67,tcp,telnet,SF,361,74,1,2,0.037,0.944,0,1,normal,0
44.01,tcp,ftp,SF,214,1485,6,7,0.0,1.0,0,1,normal,0
0.0,tcp,telnet,S0,47,0,106,213,0.903,0.975,0,0,dos,1
60.13,tcp,http,SF,295,1119,2,3,0.075,0.96,0,1,normal,0
75.97,udp,smtp,SF,830,1855,4,9,0.0,0.998,0,1,normal,0
22.48,udp,ftp,SF,789,845,1,2,0.042,0.785,0,1,normal,0
21.16,tcp,http,SF,294,1531,1,3,0.025,0.735,0,1,normal,0
3.18,tcp,pop3,S0,35,4,51,8,0.574,0.149,0,0,probe,1
58.6,udp,ssh,SF,913,1349,9,3,0.005,0.691,0,1,normal,0
121.23,tcp,other,SF,844,863,7,6,0.07,0.924,0,1,normal,0
54.7,icmp,http,SF,674,438,6,3,0.022,0.933,0,1,normal,0
16.78,udp,http,SF,682,1560,9,2,0.097,0.987,0,1,normal,0
132.37,tcp,dns,SF,545,1881,8,3,0.0,0.889,0,1,normal,0
50.94,udp,smtp,RSTO,863,871,5,1,0.0,0.773,0,1,normal,0
67.57,tcp,other,SF,471,2033,6,6,0.12,0.886,0,1,normal,0
102.24,udp,ssh,REJ,900,1000,2,9,0.0,0.893,0,1,normal,0
4.38,udp,smtp,RSTR,67,11,228,187,0.864,1.0,0,0,dos,1
40.2,tcp,telnet,SF,140,163,6,8,0.029,0.891,0,1,normal,0
16.37,tcp,other,SF,406,1202,2,3,0.0,0.999,0,1,normal,0
57.28,tcp,pop3,SF,671,1028,3,4,0.12,0.707,0,1,normal,0
1.73,tcp,telnet,S0,69,0,229,262,0.781,0.895,0,0,dos,1
122.02,tcp,telnet,SF,814,2096,9,2,0.0,0.632,0,1,normal,0
120.63,udp,http,REJ,251,874,6,1,0.084,0.746,0,1,normal,0
79.32,udp,pop3,SF,422,2024,8,4,0.017,0.961,0,1,normal,0
39.57,icmp,dns,SF,721,962,9,9,0.0,0.982,0,1,normal,0
2.31,tcp,pop3,S0,24,3,258,148,0.971,0.908,0,0,dos,1
91.65,tcp,http,SF,532,127,2,5,0.0,0.649,0,1,normal,0
0.0,icmp,dns,REJ,69,4,129,115,1.0,1.0,0,0,dos,1
1.63,tcp,ftp,REJ,36,0,443,190,0.823,0.879,0,0,dos,1
23.89,udp,ftp,SF,746,373,7,9,0.066,0.82,0,1,normal,0
0.0,tcp,ssh,S0,17,0,54,15,0.555,0.038,0,0,probe,1
77.56,tcp,ftp,S0,284,1549,5,5,0.006,0.774,0,1,normal,0
1.44,tcp,pop3,S0,0,0,426,345,0.921,0.956,0,0,dos,1
89.13,tcp,ftp,SF,30,1786,8,7,0.014,0.59,0,1,normal,0
70.75,tcp,dns,S0,860,1437,4,8,0.07,0.861,0,1,normal,0
0.0,udp,pop3,SF,373,544,3,8,0.018,0.899,0,1,normal,0
0.0,tcp,ftp,SF,45,768,9,2,0.09,0.893,0,1,normal,0
118.42,tcp,dns,SF,959,1357,9,9,0.039,0.903,0,1,normal,0
0.91,tcp,ftp,SF,10,0,48,1,0.443,0.253,0,0,probe,1
84.9,tcp,ssh,SF,750,1022,9,7,0.053,0.817,0,1,normal,0
83.5,tcp,telnet,SF,0,446,9,9,0.0,0.873,0,1,normal,0
113.3,tcp,ssh,SF,524,776,1,2,0.055,0.975,0,1,normal,0
71.88,tcp,other,SF,882,1045,4,5,0.016,0.852,0,1,normal,0
37.13,tcp,ftp,SF,0,1356,8,8,0.061,0.984,0,1,normal,0
3.84,tcp,other,REJ,30,0,90,1,0.433,0.0,0,0,probe,1
86.23,tcp,pop3,SF,502,2658,4,4,0.085,1.0,0,1,normal,0
92.81,icmp,ftp,SF,516,1997,2,6,0.036,0.745,0,1,normal,0
103.95,tcp,other,SF,467,0,7,3,0.0,1.0,0,1,normal,0
41.9,tcp,http,SF,470,1142,9,1,0.109,0.887,0,1,normal,0
92.91,tcp,ssh,S0,0,1152,1,7,0.049,1.0,0,1,normal,0
0.75,tcp,pop3,S0,77,8,264,122,0.936,0.955,0,0,dos,1
62.62,tcp,smtp,SF,835,1285,7,6,0.0,0.926,0,1,normal,0
34.19,tcp,ssh,S0,264,528,4,3,0.214,0.626,4,1,r2l,1
77.95,udp,ssh,SF,698,246,8,7,0.105,0.767,0,1,normal,0
0.0,tcp,ssh,SF,697,0,6,1,0.0,0.81,0,1,normal,0
0.5,tcp,http,REJ,37,6,494,423,0.987,0.888,0,0,dos,1
4.62,tcp,ssh,SF,33,0,71,3,0.643,0.052,0,0,probe,1
3.97,tcp,pop3,REJ,27,1,423,258,1.0,0.946,0,0,dos,1
12.45,udp,telnet,SF,99,200,11,7,0.065,0.796,4,0,r2l,1
5.47,tcp,other,REJ,80,2,286,393,0.86,0.947,0,0,dos,1
0.0,tcp,ftp,S0,21,1,352,274,0.967,1.0,0,0,dos,1
46.38,tcp,smtp,SF,1020,1009,2,5,0.062,0.8,0,1,normal,0
0.4,tcp,ftp,RSTR,71,2,448,131,0.867,0.893,0,0,dos,1
0.0,tcp,telnet,SF,506,402,7,2,0.0,0.851,0,1,normal,0
21.31,tcp,ftp,SF,197,710,7,1,0.03,1.0,0,1,normal,0
67.98,udp,pop3,SF,722,1279,8,5,0.0,0.984,0,1,normal,0
41.74,tcp,telnet,S0,337,174,10,5,0.293,0.332,3,0,r2l,1
15.07,tcp,dns,SF,0,234,9,5,0.105,0.385,4,1,r2l,1
39.75,tcp,telnet,S0,629,872,6,8,0.058,0.96,0,1,normal,0
2.29,udp,ftp,S0,62,4,146,284,0.953,0.95,0,0,dos,1
1.06,tcp,ftp,S0,48,2,405,125,0.89,0.904,0,0,dos,1
91.71,udp,ssh,RSTO,592,1931,3,3,0.0,1.0,0,1,normal,0
0.0,tcp,ftp,SF,940,829,9,2,0.0,0.95,0,1,normal,0
103.41,udp,other,SF,615,784,1,6,0.0,0.857,0,1,normal,0
1.81,icmp,pop3,S0,66,0,135,289,0.83,0.971,0,0,dos,1
25.78,udp,http,SF,815,1826,8,8,0.0,1.0,0,1,normal,0
170.5,udp,ftp,SF,966,381,2,3,0.024,0.864,0,1,u2r,1
92.83,tcp,ftp,SF,654,1345,1,5,0.112,0.803,0,1,normal,0
28.38,tcp,http,S0,327,100,4,9,0.066,0.624,3,0,r2l,1
80.99,tcp,ftp,SF,670,1363,9,1,0.104,0.889,0,1,normal,0
3.7,udp,other,REJ,31,1,181,451,1.0,0.944,0,0,dos,1
51.55,tcp,pop3,SF,395,1071,8,9,0.033,0.896,0,1,normal,0
46.9,tcp,pop3,SF,391,1524,7,2,0.045,0.88,0,1,normal,0
5.21,tcp,ftp,S0,58,10,447,378,0.937,0.968,0,0,dos,1
2.56,udp,smtp,REJ,10,0,57,11,0.225,0.143,0,0,probe,1
2.96,tcp,ssh,S0,92,3,389,325,0.768,0.929,0,0,dos,1
85.74,udp,ssh,SF,206,1458,4,5,0.048,0.981,0,1,normal,0
48.03,tcp,ssh,RSTO,659,558,1,5,0.0,0.964,0,1,normal,0
97.0,tcp,ftp,SF,2,1534,2,8,0.007,1.0,0,1,normal,0
4.44,tcp,dns,RSTO,179,1451,3,6,0.154,0.946,0,1,normal,0
7.56,tcp,pop3,SF,131,1477,8,6,0.027,1.0,0,1,normal,0
0.0,tcp,ftp,RSTR,83,2,162,452,1.0,1.0,0,0,dos,1
0.27,tcp,ftp,S0,107,0,151,508,0.777,0.908,0,0,dos,1
3.24,tcp,ssh,S0,74,0,232,472,0.968,1.0,0,0,dos,1
1.09,tcp,dns,S0,42,6,276,348,0.799,1.0,0,0,dos,1
0.66,icmp,other,S0,53,0,139,283,0.852,1.0,0,0,dos,1
95.14,tcp,ssh,SF,63,121,1,9,0.0,0.914,0,1,normal,0
57.72,tcp,ftp,SF,352,216,6,4,0.044,0.96,0,1,normal,0
13.63,tcp,telnet,SF,801,1424,4,2,0.0,0.919,0,1,normal,0
0.49,tcp,dns,S0,66,0,386,390,0.969,1.0,0,0,dos,1
166.91,tcp,http,REJ,647,550,6,5,0.045,0.843,0,1,normal,0
49.65,tcp,telnet,SF,603,2064,9,8,0.016,0.85,0,1,normal,0
0.0,udp,telnet,SF,0,1134,5,4,0.0,1.0,0,1,normal,0
137.81,udp,other,SF,806,2061,8,5,0.051,0.941,0,1,normal,0
0.0,tcp,ssh,SF,711,1593,7,5,0.046,0.822,0,1,normal,0
0.0,tcp,ssh,SF,16,0,75,4,0.892,0.125,0,0,probe,1
0.0,udp,other,SF,907,1100,1,1,0.063,0.605,0,1,normal,0
44.78,udp,pop3,SF,1251,797,6,9,0.054,0.833,0,1,normal,0
2.49,tcp,http,REJ,99,2,501,507,0.984,0.895,0,0,dos,1
40.05,tcp,dns,SF,951,959,7,4,0.028,0.921,0,1,normal,0
0.12,tcp,ssh,S0,13,0,453,237,1.0,0.978,0,0,dos,1
0.0,tcp,pop3,S0,455,1388,5,3,0.083,0.926,0,1,normal,0
84.95,tcp,ssh,RSTO,771,685,8,5,0.0,0.944,0,1,normal,0
0.0,udp,smtp,S0,284,739,6,5,0.0,0.936,0,1,normal,0
81.62,udp,telnet,RSTO,196,1126,2,1,0.029,0.734,0,1,normal,0
1.01,tcp,smtp,S0,29,1,22,11,0.251,0.085,0,0,probe,1
112.68,tcp,other,SF,198,1088,3,7,0.079,0.86,0,1,normal,0
121.36,tcp,telnet,SF,650,1094,5,4,0.006,0.911,0,1,normal,0
73.91,udp,other,SF,63,890,8,6,0.051,0.939,0,1,normal,0
1.91,tcp,telnet,S0,0,0,201,396,1.0,1.0,0,0,dos,1
0.0,udp,other,S0,107,3,143,207,0.996,0.92,0,0,dos,1
11.93,udp,http,SF,664,92,4,3,0.005,0.844,1,1,u2r,1
2.72,icmp,ssh,SF,413,1108,5,2,0.012,0.825,0,1,normal,0
39.29,tcp,other,SF,475,553,7,7,0.0,0.911,0,1,normal,0
0.0,tcp,ftp,SF,292,424,1,7,0.017,0.76,0,1,normal,0
10.76,tcp,other,SF,335,622,8,3,0.0,0.83,0,1,normal,0
110.03,tcp,other,SF,0,684,4,1,0.106,0.823,1,1,u2r,1
5.35,udp,other,S0,74,4,437,229,1.0,0.926,0,0,dos,1
24.8,tcp,ftp,RSTR,348,1058,1,5,0.004,0.701,0,1,normal,0
84.11,tcp,telnet,SF,585,1868,4,9,0.017,0.865,0,1,normal,0
2.18,tcp,smtp,S0,10,0,48,4,0.563,0.0,0,0,probe,1
115.17,tcp,telnet,SF,165,1680,8,7,0.001,0.791,0,1,normal,0
19.95,tcp,http,SF,123,1957,3,4,0.042,0.936,0,1,normal,0
100.76,tcp,other,SF,783,732,2,1,0.085,1.0,0,1,normal,0
0.0,tcp,ssh,SF,670,1642,7,1,0.09,1.0,0,1,normal,0
0.0,tcp,smtp,SF,497,1180,5,5,0.098,0.824,0,1,normal,0
62.66,tcp,dns,SF,242,354,8,7,0.017,0.817,0,1,normal,0
43.05,tcp,other,SF,285,421,8,6,0.004,0.781,0,1,normal,0
91.82,tcp,ftp,REJ,512,1041,6,4,0.0,0.734,0,1,normal,0
53.3,tcp,telnet,SF,588,1203,8,4,0.0,1.0,0,1,normal,0
56.72,tcp,ssh,RSTR,909,1743,7,7,0.019,0.961,0,1,normal,0
13.08,tcp,ftp,S0,357,11,11,7,0.0,0.663,4,1,r2l,1
3.71,tcp,pop3,S0,47,1,285,208,0.781,1.0,0,0,dos,1
2.04,tcp,dns,SF,263,1252,5,9,0.002,1.0,0,1,normal,0
74.11,tcp,dns,SF,95,2251,9,5,0.052,0.781,0,1,normal,0
1.87,udp,pop3,REJ,40,1,87,5,0.504,0.378,0,0,probe,1
41.45,tcp,pop3,SF,542,0,8,9,0.027,0.934,0,1,normal,0
0.0,tcp,other,SF,998,779,6,7,0.069,0.927,0,1,normal,0
1.76,udp,ftp,SF,39,0,64,17,0.52,0.297,0,0,probe,1
0.0,tcp,smtp,SF,776,350,2,9,0.025,1.0,0,1,normal,0
1.61,tcp,http,REJ,0,0,268,237,0.873,0.962,0,0,dos,1
0.0,tcp,http,SF,497,1426,5,5,0.043,0.901,0,1,normal,0
