duration,src_bytes,dst_bytes,count,srv_count,serror_rate,same_srv_rate,num_failed_logins,logged_in,protocol_type_enc,service_enc,flag_enc
36.05,1490,573,2,4,0.01,1.0,1,1,1,4,4
10.42,128,1369,4,7,0.068,0.899,0,1,1,2,4
61.26,0,1313,7,4,0.02,1.0,0,1,1,6,4
90.24,779,1015,8,7,0.045,0.75,0,1,1,4,4
14.68,292,1116,4,3,0.025,0.863,0,1,1,7,2
27.35,303,272,13,1,0.0,0.642,1,1,1,5,4
26.89,176,253,2,4,0.14,0.353,4,1,1,1,4
74.71,313,1507,8,8,0.0,0.924,0,1,1,4,4
23.79,768,1938,5,3,0.0,0.768,0,1,1,1,4
81.58,872,844,8,5,0.009,0.882,0,1,2,5,4
93.36,214,712,6,6,0.029,1.0,0,1,1,5,4
89.45,769,1459,8,3,0.115,0.777,0,1,1,1,4
52.18,436,1599,9,2,0.0,0.88,0,1,1,6,4
0.0,48,3,473,336,0.995,0.947,0,0,2,6,2
83.69,373,0,3,1,0.098,0.944,0,1,1,4,4
61.88,756,772,4,4,0.014,0.907,0,1,1,1,0
259.97,930,189,1,4,0.113,0.867,0,1,1,6,4
121.36,650,1094,5,4,0.006,0.911,0,1,1,7,4
75.52,171,1148,9,7,0.059,0.798,0,1,1,4,4
102.38,765,490,4,9,0.0,0.753,0,1,1,4,2
84.98,124,2067,7,5,0.0,0.903,0,1,2,1,4
0.0,743,316,8,3,0.0,0.914,0,1,1,4,4
2.26,0,0,227,487,0.924,1.0,0,0,2,6,0
106.5,1017,1215,3,9,0.019,0.797,0,1,1,5,4
4.32,53,0,438,226,0.783,0.977,0,0,2,4,0
53.07,758,1602,9,6,0.036,0.909,0,1,1,7,2
0.88,68,4,138,159,0.952,0.927,0,0,0,0,3
52.53,597,1704,7,1,0.0,0.637,0,1,1,5,4
0.74,21,2,72,17,0.761,0.175,0,0,1,0,3
113.64,1078,62,2,1,0.103,0.609,1,1,1,0,4
103.55,484,0,2,7,0.0,1.0,0,1,1,2,4
0.0,288,1225,2,2,0.069,0.995,0,1,2,2,0
3.19,27,0,115,230,0.933,0.996,0,0,1,1,3
0.0,81,0,167,124,0.894,0.994,0,0,2,5,0
63.45,140,838,6,1,0.025,0.931,0,1,1,3,4
0.0,706,1183,8,2,0.064,0.875,0,1,2,0,4
5.22,328,0,6,7,0.0,0.938,0,1,1,7,4
5.76,62,2,284,264,0.818,0.899,0,0,1,6,0
1.35,43,5,193,281,0.899,0.965,0,0,2,4,0
105.79,507,1206,6,6,0.048,0.872,0,1,2,4,4
40.35,500,513,3,5,0.009,0.878,0,1,1,4,4
0.0,113,0,282,503,0.968,0.971,0,0,1,1,3
78.96,529,95,3,3,0.07,0.859,0,1,2,6,4
3.44,19,0,75,3,0.553,0.083,0,0,1,1,3
97.53,613,1048,1,8,0.022,0.991,0,1,0,1,4
30.14,0,1127,6,6,0.09,0.93,0,1,1,1,4
5.64,30,0,47,8,0.337,0.3,0,0,2,5,3
39.97,484,701,6,4,0.0,0.835,0,1,1,1,0
108.97,630,345,2,4,0.141,0.86,1,1,1,0,4
133.73,485,1320,6,8,0.078,0.743,0,1,1,2,4
21.72,506,2167,5,4,0.114,0.83,0,1,1,3,4
2.09,28,0,242,224,0.959,0.944,0,0,1,5,3
84.33,609,869,6,5,0.082,0.795,0,1,2,5,4
36.23,314,946,9,2,0.027,0.935,0,1,1,4,0
80.13,390,876,1,2,0.083,0.908,0,1,2,4,4
8.18,576,662,3,7,0.0,0.856,0,1,0,6,4
0.0,0,0,294,136,0.957,0.964,0,0,1,0,3
52.72,679,1931,5,9,0.048,0.808,0,1,1,4,0
2.72,10,6,263,487,0.923,1.0,0,0,1,1,3
30.59,892,0,2,8,0.07,0.85,0,1,2,2,4
59.97,885,1775,9,2,0.051,0.731,0,1,1,4,4
37.49,239,1858,5,8,0.0,0.711,0,1,1,6,4
35.23,152,82,7,7,0.0,1.0,0,1,1,7,2
61.96,688,1153,4,9,0.062,1.0,0,1,2,7,4
0.0,998,1019,3,2,0.0,0.898,0,1,0,4,4
27.48,106,184,1,9,0.058,0.769,4,0,1,6,4
55.55,483,763,3,1,0.066,0.953,0,1,2,1,4
2.31,62,0,467,497,0.783,0.953,0,0,2,5,3
0.0,87,341,3,5,0.0,0.928,0,1,1,0,4
67.27,413,578,1,3,0.052,0.876,0,1,1,2,4
49.91,733,705,2,1,0.061,0.852,0,1,0,1,4
0.0,506,402,7,2,0.0,0.851,0,1,1,7,4
0.0,244,0,3,1,0.071,0.729,0,1,1,4,4
69.74,116,480,3,8,0.0,0.825,0,1,1,1,4
5.61,327,570,8,3,0.0,1.0,0,1,1,1,1
3.21,26,3,75,8,0.501,0.403,0,0,2,1,4
0.0,0,894,2,4,0.0,1.0,0,1,2,1,4
77.19,710,767,5,2,0.0,0.844,0,1,1,3,4
98.78,669,253,8,5,0.016,0.884,0,1,2,3,4
25.81,181,0,6,1,0.071,0.884,0,1,1,5,4
9.93,401,667,4,4,0.042,0.81,0,1,1,0,4
0.0,149,0,4,8,0.071,0.445,1,0,0,5,4
44.28,579,1991,5,9,0.024,1.0,0,1,1,5,4
25.61,372,630,5,4,0.0,0.917,0,1,1,0,4
97.34,844,1264,2,4,0.042,0.889,0,1,1,4,4
0.0,586,626,3,8,0.112,1.0,0,1,1,5,4
88.81,969,1491,9,6,0.052,0.792,0,1,1,4,4
1.07,22,0,156,457,1.0,0.976,0,0,1,5,0
88.48,684,388,8,4,0.042,0.872,0,1,1,7,4
82.04,268,0,6,3,0.036,0.819,0,1,1,3,4
59.38,542,66,6,6,0.021,0.865,0,1,1,6,4
41.76,0,1004,9,6,0.013,0.864,0,1,1,2,4
0.0,21,0,290,408,0.95,0.887,0,0,1,6,3
0.66,994,124,3,8,0.0,0.785,0,1,0,1,3
55.21,367,526,3,7,0.1,1.0,0,1,1,6,4
83.52,1197,643,7,6,0.017,0.98,0,1,2,0,0
16.07,388,553,6,4,0.317,0.585,3,1,2,0,4
46.99,65,498,1,3,0.067,0.974,0,1,1,5,4
53.55,675,989,6,2,0.074,0.975,0,1,1,4,4
97.56,99,291,8,6,0.0,0.895,0,1,1,5,4
4.02,641,1771,5,2,0.062,0.716,0,1,1,0,4
0.0,548,1520,9,8,0.002,0.819,0,1,1,0,4
31.71,698,103,8,9,0.072,0.921,0,1,1,3,4
23.21,861,137,1,5,0.052,0.792,0,1,2,2,4
42.51,441,591,8,4,0.075,1.0,0,1,1,3,4
23.57,26,1048,1,8,0.0,0.852,0,1,1,3,4
2.98,20,0,152,178,0.798,0.979,0,0,1,4,3
25.68,668,709,5,7,0.004,0.869,0,1,2,2,4
92.34,313,1319,6,7,0.0,1.0,0,1,2,7,4
3.67,90,0,167,216,0.769,0.922,0,0,1,6,3
7.94,0,1,69,17,0.263,0.0,0,0,1,3,3
0.0,31,0,103,404,0.808,0.949,0,0,1,4,3
125.77,795,1273,9,3,0.061,0.788,0,1,1,1,1
0.0,0,0,132,227,0.934,1.0,0,0,2,5,3
0.0,480,463,9,3,0.0,0.848,0,1,2,2,4
102.18,737,1482,7,9,0.0,0.773,0,1,1,6,4
18.84,379,467,4,3,0.028,0.708,0,1,1,5,4
37.07,555,856,1,1,0.0,0.677,0,1,1,7,3
73.58,562,200,2,6,0.035,0.993,0,1,1,3,4
62.98,469,819,5,1,0.0,1.0,0,1,0,3,4
58.49,778,742,4,1,0.0,0.989,0,1,1,1,1
96.14,755,158,6,7,0.014,0.899,0,1,1,2,4
51.82,893,1600,9,4,0.039,0.748,0,1,1,5,4
68.02,890,987,6,2,0.026,0.874,0,1,1,3,4
106.44,285,240,7,1,0.038,0.999,0,1,0,3,4
24.98,0,1155,4,5,0.0,0.744,0,1,2,6,4
4.28,165,170,11,7,0.135,0.926,2,0,1,5,3
93.62,396,1578,1,4,0.0,0.955,0,1,1,7,4
2.64,10,3,82,16,0.342,0.0,0,0,2,1,0
79.94,337,667,7,9,0.095,1.0,0,1,1,5,4
0.0,0,0,429,276,0.809,0.911,0,0,1,0,3
0.0,669,634,7,3,0.046,0.886,0,1,2,2,2
0.25,18,0,187,479,0.905,1.0,0,0,1,0,3
3.1,32,2,195,133,0.88,1.0,0,0,1,5,3
124.66,7,818,4,8,0.0,1.0,0,1,1,3,4
90.6,0,1982,9,6,0.026,0.953,0,1,1,7,4
23.91,996,679,5,3,0.006,0.859,0,1,1,7,4
4.36,1,9,416,392,0.899,0.933,0,0,1,2,2
2.64,55,1,479,246,0.823,0.913,0,0,0,7,3
0.0,85,0,443,157,0.873,0.979,0,0,2,3,3
71.01,902,706,5,5,0.067,0.929,0,1,1,2,4
0.0,645,1154,9,5,0.02,1.0,0,1,0,4,4
2.51,0,14,237,425,0.852,0.85,0,0,1,1,3
9.94,784,1628,9,8,0.053,0.786,0,1,1,1,4
98.79,660,0,6,3,0.0,0.825,0,1,1,6,4
211.79,1186,423,1,4,0.0,0.787,1,1,1,6,4
30.23,555,1960,8,5,0.0,1.0,0,1,1,3,4
5.02,94,0,354,111,0.859,0.961,0,0,1,2,0
3.06,2,0,223,144,0.908,0.946,0,0,1,5,0
4.15,611,797,3,4,0.0,0.908,0,1,1,2,4
68.89,254,632,1,6,0.055,0.954,0,1,1,0,4
84.47,621,694,7,8,0.043,0.961,0,1,1,2,4
43.97,1223,1509,3,3,0.054,0.724,0,1,1,7,4
50.47,730,1055,5,2,0.051,0.833,0,1,2,5,4
0.0,3,0,69,15,0.64,0.2,0,0,2,2,0
143.75,0,1972,1,8,0.0,1.0,0,1,1,0,4
0.0,60,0,467,366,1.0,0.894,0,0,1,1,3
13.03,334,467,8,1,0.024,1.0,0,1,1,0,0
0.0,235,1767,5,8,0.0,1.0,0,1,1,5,4
0.0,349,430,3,2,0.012,0.703,0,1,1,6,4
52.54,284,845,9,6,0.013,0.944,0,1,1,1,4
86.52,477,375,8,1,0.023,0.82,0,1,1,1,2
92.35,633,1580,9,4,0.07,0.807,0,1,1,6,4
36.75,408,527,11,7,0.091,1.0,3,1,1,5,4
1.05,29,4,192,341,1.0,0.929,0,0,1,2,0
128.67,254,1660,3,1,0.013,0.872,0,1,1,3,4
10.61,1044,1654,8,6,0.02,0.782,0,1,2,5,4
1.96,45,1,435,233,0.906,0.918,0,0,2,5,2
3.14,70,1,273,472,1.0,0.983,0,0,1,4,3
1.6,24,7,223,121,0.985,0.953,0,0,2,3,3
42.85,638,1607,5,8,0.026,0.82,0,1,2,3,4
39.8,222,1522,4,8,0.084,0.792,0,1,2,6,4
103.65,388,755,3,3,0.0,0.788,0,1,2,4,4
67.71,352,229,4,8,0.053,0.882,0,1,1,6,4
20.14,328,1053,9,8,0.011,0.767,0,1,1,0,4
8.73,41,1,71,3,0.56,0.253,0,0,1,3,4
1.11,47,1,53,11,0.32,0.176,0,0,1,0,0
47.97,145,717,1,5,0.053,1.0,0,1,1,7,4
1.85,18,0,405,477,0.886,0.979,0,0,1,5,2
85.34,374,1242,1,3,0.014,0.938,0,1,2,1,4
0.0,60,0,470,345,0.861,1.0,0,0,2,2,0
4.49,72,1,372,287,0.98,0.957,0,0,1,6,2
115.37,358,0,6,4,0.0,0.948,0,1,1,2,4
0.0,107,0,160,505,0.742,0.973,0,0,0,6,0
33.93,623,2095,5,2,0.0,0.832,0,1,1,1,0
0.0,479,317,6,6,0.007,0.799,0,1,1,6,4
72.52,544,1123,6,1,0.0,1.0,0,1,1,7,4
38.24,208,1511,5,4,0.047,0.913,0,1,1,3,4
70.22,178,1782,2,3,0.059,0.887,0,1,1,0,4
23.49,368,1554,5,7,0.0,0.923,0,1,2,6,4
0.0,29,0,286,480,1.0,1.0,0,0,1,3,3
1.92,495,1358,4,7,0.0,0.879,0,1,1,0,4
3.85,103,5,356,144,0.924,0.926,0,0,2,7,3
0.15,15,0,181,208,0.958,0.928,0,0,1,5,3
2.27,14,0,21,4,0.737,0.284,0,0,1,2,3
17.28,918,1405,6,8,0.078,0.834,0,1,1,2,4
0.38,77,9,179,304,0.824,0.956,0,0,2,6,3
0.0,64,0,324,293,1.0,0.904,0,0,1,0,0
0.95,24,0,89,15,0.388,0.43,0,0,0,3,3
18.84,138,0,14,7,0.045,0.699,1,0,2,0,4
26.15,0,316,13,6,0.152,0.59,1,1,0,0,4
61.46,1497,0,4,4,0.122,0.811,0,1,1,5,4
27.71,589,1036,5,5,0.0,1.0,0,1,1,1,0
74.12,496,614,8,5,0.06,0.731,0,1,1,2,2
3.37,1,2,28,5,0.269,0.167,0,0,1,4,4
73.03,471,0,9,8,0.111,0.993,0,1,1,6,4
34.66,863,1993,6,6,0.009,0.931,0,1,1,1,4
0.04,111,1,427,165,0.872,0.948,0,0,1,5,0
1.87,68,5,508,333,0.98,0.941,0,0,1,0,0
11.08,200,159,11,1,0.019,0.333,4,0,1,7,3
6.99,513,348,6,2,0.0,0.345,1,0,1,7,4
6.81,811,922,6,2,0.001,0.826,0,1,2,0,4
100.43,1101,81,6,1,0.02,0.864,0,1,1,0,3
106.22,499,0,4,8,0.041,0.883,0,1,1,6,4
115.95,147,857,7,8,0.0,0.812,0,1,0,3,3
94.24,362,1767,8,9,0.016,0.878,0,1,1,7,0
1.93,97,1,100,404,0.841,0.964,0,0,1,4,3
86.03,0,0,7,5,0.028,0.959,0,1,2,2,4
51.61,468,85,8,5,0.0,0.858,0,1,1,4,4
87.04,721,1734,2,4,0.021,0.656,0,1,1,6,4
17.72,1036,0,3,8,0.09,0.86,0,1,1,5,4
0.0,641,1241,1,4,0.009,1.0,0,1,1,1,2
38.0,884,1280,7,9,0.0,1.0,0,1,2,6,4
0.9,73,0,473,236,0.907,1.0,0,0,2,0,3
93.24,522,1431,8,8,0.144,1.0,0,1,1,7,4
63.35,0,1014,1,3,0.0,0.904,0,1,1,1,4
78.84,455,1311,1,4,0.0,0.857,0,1,1,4,4
30.4,538,1452,2,2,0.008,0.929,0,1,1,4,4
11.44,232,213,11,5,0.313,0.516,2,0,1,6,4
33.58,276,1095,5,6,0.079,1.0,0,1,1,6,4
91.23,298,683,2,9,0.047,0.828,0,1,1,5,4
0.53,106,0,319,345,0.905,0.936,0,0,1,2,0
0.0,66,0,142,151,0.993,0.869,0,0,1,5,3
77.07,811,541,1,6,0.057,0.953,0,1,2,2,4
0.91,22,0,148,264,0.779,0.89,0,0,0,3,3
0.0,80,0,170,219,0.881,0.984,0,0,2,1,0
57.82,445,1454,4,7,0.0,0.858,0,1,1,3,0
37.45,539,1565,1,6,0.011,0.784,0,1,1,0,4
70.74,370,936,6,5,0.032,0.891,0,1,2,3,4
28.51,313,524,5,1,0.062,0.585,2,0,1,7,3
36.77,406,1610,7,1,0.017,0.958,0,1,1,5,4
8.98,267,388,6,8,0.0,0.444,4,0,1,4,4
29.98,337,298,4,4,0.015,0.891,0,1,1,7,2
17.15,383,529,5,7,0.143,0.733,2,1,1,3,4
0.0,264,1479,2,1,0.022,0.949,0,1,1,7,4
0.92,29,3,113,233,0.899,1.0,0,0,1,4,3
4.42,57,0,367,107,0.849,0.968,0,0,1,3,0
70.75,860,1437,4,8,0.07,0.861,0,1,1,0,3
18.7,931,949,5,4,0.0,1.0,0,1,1,0,4
0.0,0,3,66,17,0.527,0.133,0,0,1,6,3
1.48,31,4,82,10,0.771,0.237,0,0,2,5,3
1.98,59,0,503,441,0.954,0.997,0,0,2,3,0
64.74,425,325,8,6,0.045,0.932,0,1,1,7,4
29.43,375,1325,8,8,0.161,0.882,0,1,1,0,4
0.0,457,0,3,2,0.027,0.749,0,1,2,5,4
16.13,303,1169,8,4,0.0,1.0,0,1,1,6,4
23.2,375,400,4,8,0.008,0.725,0,1,1,4,4
57.22,875,686,7,5,0.077,0.864,0,1,1,7,4
101.51,1206,748,5,7,0.035,0.938,0,1,1,4,4
122.03,728,1088,4,4,0.0,1.0,0,1,1,3,4
39.73,425,1392,9,8,0.043,0.804,0,1,1,5,4
93.11,797,991,7,1,0.0,0.896,0,1,1,7,4
2.75,10,2,23,5,0.452,0.368,0,0,1,5,0
3.71,106,0,472,334,0.963,1.0,0,0,1,1,3
55.3,416,1662,1,1,0.011,1.0,0,1,2,6,4
85.21,252,874,4,7,0.0,0.932,0,1,1,1,4
0.0,0,1995,8,1,0.059,0.996,0,1,1,6,4
0.0,740,963,5,9,0.014,0.705,0,1,2,0,4
0.0,439,839,9,4,0.008,0.924,0,1,1,4,0
0.0,404,963,2,8,0.0,0.996,0,1,1,3,4
93.5,662,765,2,5,0.064,0.787,0,1,1,3,4
0.0,642,1613,2,8,0.091,1.0,0,1,1,4,4
105.24,556,1034,6,6,0.072,0.975,0,1,1,5,4
0.0,38,2,356,394,0.866,0.939,0,0,1,7,0
2.81,48,0,140,255,1.0,0.949,0,0,1,7,3
48.03,407,444,9,6,0.086,0.908,0,1,1,0,4
36.02,639,582,4,5,0.0,0.754,0,1,1,6,4
4.98,1154,283,7,6,0.0,1.0,0,1,2,7,4
43.52,190,1453,6,8,0.075,0.804,0,1,2,1,4
69.5,519,1925,7,9,0.039,1.0,0,1,1,4,4
36.92,447,1363,3,2,0.003,0.802,0,1,1,4,4
0.0,401,982,3,4,0.074,0.837,0,1,2,2,4
2.61,32,7,148,458,0.892,0.957,0,0,0,2,3
4.76,368,999,9,1,0.036,0.777,0,1,2,0,4
11.18,6,0,90,3,0.439,0.33,0,0,1,6,3
85.1,607,1949,3,1,0.095,0.828,0,1,1,1,4
13.66,40,552,2,2,0.08,0.909,0,1,1,3,4
33.76,101,326,14,8,0.239,0.435,1,0,1,7,4
0.0,814,1564,7,3,0.051,0.92,0,1,1,0,4
31.03,403,1328,6,5,0.0,1.0,0,1,1,5,4
0.0,460,225,8,1,0.016,1.0,0,1,1,4,4
0.0,67,0,234,152,0.847,0.973,0,0,1,3,0
64.31,723,539,2,1,0.096,0.811,0,1,2,6,2
0.08,25,4,27,12,0.74,0.375,0,0,1,7,3
0.0,0,501,3,2,0.0,0.919,0,1,1,4,4
1.71,30,2,456,309,0.965,0.927,0,0,0,7,3
2.44,33,0,356,236,0.795,0.963,0,0,1,6,0
46.3,113,703,4,1,0.085,0.814,0,1,1,0,4
46.96,382,2136,7,9,0.021,0.991,0,1,1,3,4
58.65,231,1176,7,2,0.029,0.975,0,1,1,2,4
32.84,568,315,6,7,0.005,0.956,0,1,1,7,4
2.1,47,0,158,313,0.767,0.909,0,0,1,1,0
5.73,66,0,130,482,0.983,0.954,0,0,2,4,0
0.44,26,0,38,5,0.359,0.0,0,0,1,6,3
4.86,27,0,117,500,0.904,0.935,0,0,2,4,0
45.95,694,1719,7,4,0.0,0.827,0,1,1,0,4
52.9,561,690,1,9,0.085,0.68,0,1,1,2,4
74.45,184,1593,5,8,0.045,0.89,0,1,1,0,4
35.01,578,562,2,4,0.0,0.958,0,1,1,2,4
0.46,26,0,164,494,0.794,0.942,0,0,1,0,3
33.84,393,611,9,3,0.046,1.0,0,1,2,3,4
45.3,333,1011,7,1,0.0,0.77,0,1,2,0,4
0.0,16,2,51,2,0.526,0.199,0,0,1,5,3
77.34,189,1156,6,4,0.028,0.901,0,1,1,3,4
0.0,0,2,91,6,0.574,0.158,0,0,1,2,4
142.86,827,1602,2,7,0.092,0.922,0,1,0,3,4
0.0,54,1,282,500,0.889,0.972,0,0,2,6,3
1.71,0,75,4,9,0.146,0.767,2,1,1,6,4
0.0,547,1083,1,9,0.083,0.908,0,1,1,7,2
41.12,0,800,4,2,0.061,0.868,0,1,1,6,4
50.6,488,468,3,5,0.013,0.626,0,1,2,0,2
10.15,319,665,2,4,0.062,0.884,0,1,1,5,4
94.2,781,2038,6,7,0.002,0.953,0,1,1,5,4
69.76,809,551,8,2,0.006,0.951,0,1,2,1,4
70.86,653,1553,2,7,0.075,0.827,0,1,1,6,4
87.19,197,1236,3,7,0.0,0.865,0,1,2,1,4
104.92,971,602,9,1,0.0,0.861,0,1,1,7,4
28.3,345,0,6,6,0.0,0.947,0,1,1,2,4
0.0,38,0,224,241,0.766,0.992,0,0,1,3,3
2.94,63,1,210,194,0.801,0.989,0,0,0,4,3
1.56,19,2,88,6,0.0,0.297,0,0,1,0,3
2.84,8,0,53,13,0.692,0.259,0,0,2,1,4
1.44,52,0,398,271,1.0,0.907,0,0,1,2,2
117.59,1112,979,6,6,0.032,0.936,0,1,1,7,4
39.05,139,1502,9,8,0.027,0.804,0,1,1,1,4
13.6,438,1122,3,4,0.051,0.954,0,1,2,0,4
55.66,490,1835,3,8,0.019,0.859,0,1,1,7,0
181.04,781,788,2,2,0.017,0.635,1,1,1,1,4
0.62,0,0,284,237,0.759,0.968,0,0,1,1,3
64.46,77,0,7,3,0.039,0.889,0,1,1,1,4
49.57,377,875,1,5,0.017,0.828,0,1,1,4,4
2.15,13,0,69,12,0.426,0.072,0,0,1,4,0
0.0,202,1177,3,6,0.0,0.928,0,1,2,2,4
111.6,364,1257,1,7,0.0,0.815,0,1,1,6,4
5.02,26,0,77,10,0.163,0.142,0,0,1,1,3
2.6,67,0,131,217,0.828,0.964,0,0,1,1,3
25.61,669,1848,3,4,0.0,0.899,0,1,2,2,4
45.24,799,957,1,5,0.0,0.827,0,1,1,6,2
2.03,36,0,114,234,0.847,0.975,0,0,1,2,3
7.07,0,336,8,8,0.101,0.186,4,0,1,7,4
0.45,93,0,200,440,0.832,0.956,0,0,2,0,3
79.32,0,851,4,2,0.062,1.0,0,1,1,5,4
44.94,780,0,6,9,0.0,0.974,0,1,1,0,4
35.71,1004,755,4,2,0.069,0.787,0,1,1,7,4
96.63,768,1439,6,7,0.0,0.838,0,1,1,5,1
0.74,29,0,391,189,0.821,0.846,0,0,1,0,0
79.82,541,1578,8,5,0.049,0.767,0,1,1,7,4
0.0,546,0,6,3,0.042,0.925,0,1,1,2,0
120.54,244,923,9,7,0.006,1.0,0,1,1,0,4
73.37,1343,0,6,2,0.0,0.88,0,1,1,1,3
20.88,716,926,1,4,0.0,0.801,0,1,1,2,4
35.94,0,978,7,1,0.098,0.978,0,1,1,6,4
46.37,302,1547,5,7,0.0,0.924,0,1,1,7,4
28.45,814,1605,1,6,0.02,0.826,0,1,1,0,4
87.19,245,841,4,1,0.0,1.0,0,1,1,0,4
111.94,1787,130,4,1,0.0,0.85,1,1,1,2,4
3.97,21,0,93,13,0.639,0.072,0,0,2,3,3
38.57,551,1168,6,6,0.039,0.956,0,1,1,3,4
4.56,38,0,188,469,0.92,0.942,0,0,2,5,0
64.75,0,1799,3,2,0.03,1.0,0,1,0,5,4
59.76,385,1638,3,7,0.0,1.0,0,1,1,0,4
2.35,19,0,52,9,0.756,0.0,0,0,1,7,3
0.0,175,886,1,6,0.0,0.99,0,1,2,3,4
32.64,410,859,4,6,0.103,0.97,0,1,1,1,4
5.95,576,729,7,5,0.013,0.992,0,1,1,1,4
54.61,572,648,2,5,0.013,0.895,0,1,1,7,4
41.32,114,1789,7,7,0.0,0.953,0,1,1,6,4
23.15,750,110,5,2,0.0,0.743,0,1,1,7,4
85.44,81,872,8,2,0.078,0.989,0,1,1,6,4
0.0,581,1710,3,6,0.015,0.897,0,1,2,5,4
1.01,0,0,276,321,0.8,0.913,0,0,1,6,0
63.98,421,988,4,8,0.082,0.914,0,1,1,7,4
85.87,684,1689,3,3,0.057,0.854,0,1,1,3,4
81.0,281,1862,6,1,0.0,0.955,0,1,1,1,4
4.44,179,1451,3,6,0.154,0.946,0,1,1,0,1
0.0,0,4,420,243,0.881,0.895,0,0,1,2,3
59.33,420,247,2,6,0.0,0.923,0,1,2,0,1
38.7,352,1206,2,3,0.053,1.0,0,1,2,2,4
138.52,0,337,1,3,0.024,0.791,0,1,1,1,4
89.12,371,535,3,3,0.064,0.803,0,1,0,6,4
2.3,329,41,8,2,0.014,0.989,0,1,2,1,4
31.43,270,1127,6,6,0.0,0.765,0,1,1,0,4
2.88,632,799,3,8,0.0,0.935,0,1,1,4,4
37.99,491,0,6,1,0.0,0.831,0,1,1,5,4
0.0,52,0,399,129,0.791,0.952,0,0,1,4,3
45.71,721,1006,1,7,0.0,0.877,0,1,1,5,4
100.57,632,1423,9,1,0.0,0.895,0,1,2,6,4
2.21,14,4,71,18,0.693,0.0,0,0,2,0,3
4.87,43,0,63,17,0.555,0.0,0,0,1,0,0
141.98,1366,218,9,1,0.032,0.731,0,1,2,7,4
45.31,107,458,2,5,0.022,0.887,0,1,0,5,4
0.89,53,0,110,117,0.789,0.961,0,0,1,2,2
0.0,202,1708,3,8,0.0,0.947,0,1,1,7,4
130.39,400,815,1,3,0.0,0.788,0,1,1,4,4
52.53,640,637,2,8,0.057,0.944,0,1,1,0,4
0.0,51,5,142,215,0.738,0.961,0,0,1,0,2
0.88,2,0,93,17,0.815,0.373,0,0,2,7,3
41.63,331,1465,4,2,0.0,0.823,0,1,1,0,4
5.19,347,413,5,5,0.111,0.908,0,1,2,4,4
37.32,805,809,9,6,0.0,1.0,0,1,1,6,4
4.37,25,0,165,311,0.78,0.924,0,0,1,3,2
0.0,19,0,85,6,0.374,0.0,0,0,1,5,3
126.11,740,1051,1,8,0.081,0.837,0,1,1,4,4
46.43,746,1279,7,9,0.0,0.973,0,1,1,6,4
15.63,0,1968,2,1,0.003,0.762,0,1,1,2,4
67.62,405,368,1,7,0.014,1.0,0,1,1,5,4
94.18,866,626,5,4,0.043,0.959,0,1,1,4,4
84.34,190,1063,1,2,0.05,0.821,0,1,1,2,4
0.16,72,0,282,348,0.95,0.945,0,0,0,0,2
102.59,573,1429,6,7,0.0,0.803,0,1,2,5,4
0.0,26,0,414,290,0.903,0.887,0,0,0,3,3
0.0,1072,703,8,4,0.082,0.738,0,1,2,4,4
55.26,860,1521,4,2,0.098,0.843,0,1,1,1,1
47.36,383,2104,1,5,0.04,0.753,0,1,1,3,4
48.55,556,634,3,4,0.195,0.86,0,1,1,0,4
0.0,8,5,29,11,0.201,0.0,0,0,1,2,0
0.0,24,0,21,16,0.191,0.313,0,0,1,0,3
45.65,533,1545,2,1,0.037,0.92,0,1,1,1,4
12.61,630,907,2,3,0.035,0.976,0,1,1,1,4
1.92,45,1,99,4,0.671,0.121,0,0,1,5,0
55.81,503,1321,8,7,0.016,0.793,0,1,1,3,4
51.47,425,424,3,6,0.0,0.603,0,1,0,5,4
52.58,591,1332,8,3,0.0,0.888,0,1,1,3,4
0.0,27,0,143,349,1.0,0.911,0,0,1,1,0
104.83,394,1378,5,5,0.021,0.978,0,1,2,4,4
88.03,913,225,1,4,0.0,0.83,0,1,2,1,4
57.73,0,576,1,5,0.031,0.896,0,1,1,4,4
0.0,61,0,203,112,0.776,1.0,0,0,2,4,0
10.3,240,1770,6,1,0.051,0.767,0,1,1,3,3
1.07,648,2109,3,3,0.0,0.888,0,1,1,1,4
0.0,9,0,286,343,0.786,0.954,0,0,1,6,0
79.23,878,654,6,8,0.0,1.0,0,1,1,5,4
15.88,103,307,12,5,0.245,0.451,3,1,1,3,3
0.0,95,0,482,481,0.992,1.0,0,0,1,3,3
46.08,400,586,4,8,0.0,0.844,0,1,1,7,4
42.32,763,466,1,5,0.005,0.986,0,1,1,7,4
3.05,0,1,484,486,0.85,0.897,0,0,2,5,3
34.84,641,420,7,9,0.043,0.897,0,1,1,6,4
67.85,627,1569,9,2,0.016,0.755,0,1,1,2,4
2.12,44,0,46,10,0.287,0.291,0,0,2,6,3
120.63,251,874,6,1,0.084,0.746,0,1,2,2,0
0.0,61,0,387,123,0.936,1.0,0,0,1,2,3
100.78,638,1106,1,6,0.048,0.946,0,1,1,7,4
91.39,400,1275,6,9,0.004,0.922,0,1,1,5,4
41.21,0,1363,6,1,0.039,0.778,0,1,1,6,4
51.9,469,735,6,8,0.086,0.991,0,1,1,0,3
33.82,676,1555,5,2,0.045,0.896,0,1,1,7,0
0.0,537,923,9,2,0.043,0.794,0,1,1,7,4
